comunitatsAut;provincia;municipi;tipus;periode;total;codi_postal;poblacio;any;mes
09 Cataluña;Tarragona;43149 Tivenys;Plazas;2021M02;16;43149;Tivenys;2021;02
09 Cataluña;Tarragona;43149 Tivenys;Plazas;2020M08;20;43149;Tivenys;2020;08
09 Cataluña;Tarragona;43149 Tivenys;Plazas por vivienda turística;2024M11;4,17;43149;Tivenys;2024;11
09 Cataluña;Tarragona;43149 Tivenys;Plazas por vivienda turística;2024M08;4,14;43149;Tivenys;2024;08
09 Cataluña;Tarragona;43149 Tivenys;Plazas por vivienda turística;2024M02;4,17;43149;Tivenys;2024;02
09 Cataluña;Tarragona;43149 Tivenys;Plazas por vivienda turística;2023M08;4,17;43149;Tivenys;2023;08
09 Cataluña;Tarragona;43149 Tivenys;Plazas por vivienda turística;2023M02;4;43149;Tivenys;2023;02
09 Cataluña;Tarragona;43149 Tivenys;Plazas por vivienda turística;2022M08;3,6;43149;Tivenys;2022;08
09 Cataluña;Tarragona;43149 Tivenys;Plazas por vivienda turística;2022M02;4;43149;Tivenys;2022;02
09 Cataluña;Tarragona;43149 Tivenys;Plazas por vivienda turística;2021M08;4;43149;Tivenys;2021;08
09 Cataluña;Tarragona;43149 Tivenys;Plazas por vivienda turística;2021M02;4;43149;Tivenys;2021;02
09 Cataluña;Tarragona;43149 Tivenys;Plazas por vivienda turística;2020M08;4;43149;Tivenys;2020;08
09 Cataluña;Tarragona;43150 Tivissa;Viviendas turísticas;2024M11;22;43150;Tivissa;2024;11
09 Cataluña;Tarragona;43150 Tivissa;Viviendas turísticas;2024M08;24;43150;Tivissa;2024;08
09 Cataluña;Tarragona;43150 Tivissa;Viviendas turísticas;2024M02;20;43150;Tivissa;2024;02
09 Cataluña;Tarragona;43150 Tivissa;Viviendas turísticas;2023M08;17;43150;Tivissa;2023;08
09 Cataluña;Tarragona;43150 Tivissa;Viviendas turísticas;2023M02;17;43150;Tivissa;2023;02
09 Cataluña;Tarragona;43150 Tivissa;Viviendas turísticas;2022M08;15;43150;Tivissa;2022;08
09 Cataluña;Tarragona;43150 Tivissa;Viviendas turísticas;2022M02;15;43150;Tivissa;2022;02
09 Cataluña;Tarragona;43150 Tivissa;Viviendas turísticas;2021M08;16;43150;Tivissa;2021;08
09 Cataluña;Tarragona;43150 Tivissa;Viviendas turísticas;2021M02;7;43150;Tivissa;2021;02
09 Cataluña;Tarragona;43150 Tivissa;Viviendas turísticas;2020M08;11;43150;Tivissa;2020;08
09 Cataluña;Tarragona;43150 Tivissa;Plazas;2024M11;121;43150;Tivissa;2024;11
09 Cataluña;Tarragona;43150 Tivissa;Plazas;2024M08;131;43150;Tivissa;2024;08
09 Cataluña;Tarragona;43150 Tivissa;Plazas;2024M02;120;43150;Tivissa;2024;02
09 Cataluña;Tarragona;43150 Tivissa;Plazas;2023M08;86;43150;Tivissa;2023;08
09 Cataluña;Tarragona;43150 Tivissa;Plazas;2023M02;86;43150;Tivissa;2023;02
09 Cataluña;Tarragona;43150 Tivissa;Plazas;2022M08;75;43150;Tivissa;2022;08
09 Cataluña;Tarragona;43150 Tivissa;Plazas;2022M02;69;43150;Tivissa;2022;02
09 Cataluña;Tarragona;43150 Tivissa;Plazas;2021M08;77;43150;Tivissa;2021;08
09 Cataluña;Tarragona;43150 Tivissa;Plazas;2021M02;56;43150;Tivissa;2021;02
09 Cataluña;Tarragona;43150 Tivissa;Plazas;2020M08;89;43150;Tivissa;2020;08
09 Cataluña;Tarragona;43150 Tivissa;Plazas por vivienda turística;2024M11;5,5;43150;Tivissa;2024;11
09 Cataluña;Tarragona;43150 Tivissa;Plazas por vivienda turística;2024M08;5,46;43150;Tivissa;2024;08
09 Cataluña;Tarragona;43150 Tivissa;Plazas por vivienda turística;2024M02;6;43150;Tivissa;2024;02
09 Cataluña;Tarragona;43150 Tivissa;Plazas por vivienda turística;2023M08;5,06;43150;Tivissa;2023;08
09 Cataluña;Tarragona;43150 Tivissa;Plazas por vivienda turística;2023M02;5,06;43150;Tivissa;2023;02
09 Cataluña;Tarragona;43150 Tivissa;Plazas por vivienda turística;2022M08;5;43150;Tivissa;2022;08
09 Cataluña;Tarragona;43150 Tivissa;Plazas por vivienda turística;2022M02;4,6;43150;Tivissa;2022;02
09 Cataluña;Tarragona;43150 Tivissa;Plazas por vivienda turística;2021M08;4,81;43150;Tivissa;2021;08
09 Cataluña;Tarragona;43150 Tivissa;Plazas por vivienda turística;2021M02;8;43150;Tivissa;2021;02
09 Cataluña;Tarragona;43150 Tivissa;Plazas por vivienda turística;2020M08;8,09;43150;Tivissa;2020;08
09 Cataluña;Tarragona;43151 Torre de Fontaubella;Viviendas turísticas;2024M11;1;43151;Torre de Fontaubella;2024;11
09 Cataluña;Tarragona;43151 Torre de Fontaubella;Viviendas turísticas;2024M08;1;43151;Torre de Fontaubella;2024;08
09 Cataluña;Tarragona;43151 Torre de Fontaubella;Viviendas turísticas;2024M02;0;43151;Torre de Fontaubella;2024;02
09 Cataluña;Tarragona;43151 Torre de Fontaubella;Viviendas turísticas;2023M08;1;43151;Torre de Fontaubella;2023;08
09 Cataluña;Tarragona;43151 Torre de Fontaubella;Viviendas turísticas;2023M02;1;43151;Torre de Fontaubella;2023;02
09 Cataluña;Tarragona;43151 Torre de Fontaubella;Viviendas turísticas;2022M08;1;43151;Torre de Fontaubella;2022;08
09 Cataluña;Tarragona;43151 Torre de Fontaubella;Viviendas turísticas;2022M02;0;43151;Torre de Fontaubella;2022;02
09 Cataluña;Tarragona;43151 Torre de Fontaubella;Viviendas turísticas;2021M08;1;43151;Torre de Fontaubella;2021;08
09 Cataluña;Tarragona;43151 Torre de Fontaubella;Viviendas turísticas;2021M02;0;43151;Torre de Fontaubella;2021;02
09 Cataluña;Tarragona;43151 Torre de Fontaubella;Viviendas turísticas;2020M08;1;43151;Torre de Fontaubella;2020;08
09 Cataluña;Tarragona;43151 Torre de Fontaubella;Plazas;2024M11;6;43151;Torre de Fontaubella;2024;11
09 Cataluña;Tarragona;43151 Torre de Fontaubella;Plazas;2024M08;6;43151;Torre de Fontaubella;2024;08
09 Cataluña;Tarragona;43151 Torre de Fontaubella;Plazas;2024M02;0;43151;Torre de Fontaubella;2024;02
09 Cataluña;Tarragona;43151 Torre de Fontaubella;Plazas;2023M08;6;43151;Torre de Fontaubella;2023;08
09 Cataluña;Tarragona;43151 Torre de Fontaubella;Plazas;2023M02;6;43151;Torre de Fontaubella;2023;02
09 Cataluña;Tarragona;43151 Torre de Fontaubella;Plazas;2022M08;6;43151;Torre de Fontaubella;2022;08
09 Cataluña;Tarragona;43151 Torre de Fontaubella;Plazas;2022M02;0;43151;Torre de Fontaubella;2022;02
09 Cataluña;Tarragona;43151 Torre de Fontaubella;Plazas;2021M08;6;43151;Torre de Fontaubella;2021;08
09 Cataluña;Tarragona;43151 Torre de Fontaubella;Plazas;2021M02;0;43151;Torre de Fontaubella;2021;02
09 Cataluña;Tarragona;43151 Torre de Fontaubella;Plazas;2020M08;6;43151;Torre de Fontaubella;2020;08
09 Cataluña;Tarragona;43151 Torre de Fontaubella;Plazas por vivienda turística;2024M11;6;43151;Torre de Fontaubella;2024;11
09 Cataluña;Tarragona;43151 Torre de Fontaubella;Plazas por vivienda turística;2024M08;6;43151;Torre de Fontaubella;2024;08
09 Cataluña;Tarragona;43151 Torre de Fontaubella;Plazas por vivienda turística;2024M02;..;43151;Torre de Fontaubella;2024;02
09 Cataluña;Tarragona;43151 Torre de Fontaubella;Plazas por vivienda turística;2023M08;6;43151;Torre de Fontaubella;2023;08
09 Cataluña;Tarragona;43151 Torre de Fontaubella;Plazas por vivienda turística;2023M02;6;43151;Torre de Fontaubella;2023;02
09 Cataluña;Tarragona;43151 Torre de Fontaubella;Plazas por vivienda turística;2022M08;6;43151;Torre de Fontaubella;2022;08
09 Cataluña;Tarragona;43151 Torre de Fontaubella;Plazas por vivienda turística;2022M02;;43151;Torre de Fontaubella;2022;02
09 Cataluña;Tarragona;43151 Torre de Fontaubella;Plazas por vivienda turística;2021M08;6;43151;Torre de Fontaubella;2021;08
09 Cataluña;Tarragona;43151 Torre de Fontaubella;Plazas por vivienda turística;2021M02;;43151;Torre de Fontaubella;2021;02
09 Cataluña;Tarragona;43151 Torre de Fontaubella;Plazas por vivienda turística;2020M08;6;43151;Torre de Fontaubella;2020;08
09 Cataluña;Tarragona;43152 Torre de l'Espanyol;Viviendas turísticas;2024M11;3;43152;Torre de l'Espanyol;2024;11
09 Cataluña;Tarragona;43152 Torre de l'Espanyol;Viviendas turísticas;2024M08;3;43152;Torre de l'Espanyol;2024;08
09 Cataluña;Tarragona;43152 Torre de l'Espanyol;Viviendas turísticas;2024M02;3;43152;Torre de l'Espanyol;2024;02
09 Cataluña;Tarragona;43152 Torre de l'Espanyol;Viviendas turísticas;2023M08;3;43152;Torre de l'Espanyol;2023;08
09 Cataluña;Tarragona;43152 Torre de l'Espanyol;Viviendas turísticas;2023M02;3;43152;Torre de l'Espanyol;2023;02
09 Cataluña;Tarragona;43152 Torre de l'Espanyol;Viviendas turísticas;2022M08;2;43152;Torre de l'Espanyol;2022;08
09 Cataluña;Tarragona;43152 Torre de l'Espanyol;Viviendas turísticas;2022M02;1;43152;Torre de l'Espanyol;2022;02
09 Cataluña;Tarragona;43152 Torre de l'Espanyol;Viviendas turísticas;2021M08;1;43152;Torre de l'Espanyol;2021;08
09 Cataluña;Tarragona;43152 Torre de l'Espanyol;Viviendas turísticas;2021M02;1;43152;Torre de l'Espanyol;2021;02
09 Cataluña;Tarragona;43152 Torre de l'Espanyol;Viviendas turísticas;2020M08;1;43152;Torre de l'Espanyol;2020;08
09 Cataluña;Tarragona;43152 Torre de l'Espanyol;Plazas;2024M11;14;43152;Torre de l'Espanyol;2024;11
09 Cataluña;Tarragona;43152 Torre de l'Espanyol;Plazas;2024M08;14;43152;Torre de l'Espanyol;2024;08
09 Cataluña;Tarragona;43152 Torre de l'Espanyol;Plazas;2024M02;16;43152;Torre de l'Espanyol;2024;02
09 Cataluña;Tarragona;43152 Torre de l'Espanyol;Plazas;2023M08;16;43152;Torre de l'Espanyol;2023;08
09 Cataluña;Tarragona;43152 Torre de l'Espanyol;Plazas;2023M02;15;43152;Torre de l'Espanyol;2023;02
09 Cataluña;Tarragona;43152 Torre de l'Espanyol;Plazas;2022M08;9;43152;Torre de l'Espanyol;2022;08
09 Cataluña;Tarragona;43152 Torre de l'Espanyol;Plazas;2022M02;2;43152;Torre de l'Espanyol;2022;02
09 Cataluña;Tarragona;43152 Torre de l'Espanyol;Plazas;2021M08;2;43152;Torre de l'Espanyol;2021;08
09 Cataluña;Tarragona;43152 Torre de l'Espanyol;Plazas;2021M02;2;43152;Torre de l'Espanyol;2021;02
09 Cataluña;Tarragona;43152 Torre de l'Espanyol;Plazas;2020M08;2;43152;Torre de l'Espanyol;2020;08
09 Cataluña;Tarragona;43152 Torre de l'Espanyol;Plazas por vivienda turística;2024M11;4,67;43152;Torre de l'Espanyol;2024;11
09 Cataluña;Tarragona;43152 Torre de l'Espanyol;Plazas por vivienda turística;2024M08;4,67;43152;Torre de l'Espanyol;2024;08
09 Cataluña;Tarragona;43152 Torre de l'Espanyol;Plazas por vivienda turística;2024M02;5,33;43152;Torre de l'Espanyol;2024;02
09 Cataluña;Tarragona;43152 Torre de l'Espanyol;Plazas por vivienda turística;2023M08;5,33;43152;Torre de l'Espanyol;2023;08
09 Cataluña;Tarragona;43152 Torre de l'Espanyol;Plazas por vivienda turística;2023M02;5;43152;Torre de l'Espanyol;2023;02
09 Cataluña;Tarragona;43152 Torre de l'Espanyol;Plazas por vivienda turística;2022M08;4,5;43152;Torre de l'Espanyol;2022;08
09 Cataluña;Tarragona;43152 Torre de l'Espanyol;Plazas por vivienda turística;2022M02;2;43152;Torre de l'Espanyol;2022;02
09 Cataluña;Tarragona;43152 Torre de l'Espanyol;Plazas por vivienda turística;2021M08;2;43152;Torre de l'Espanyol;2021;08
09 Cataluña;Tarragona;43152 Torre de l'Espanyol;Plazas por vivienda turística;2021M02;2;43152;Torre de l'Espanyol;2021;02
09 Cataluña;Tarragona;43152 Torre de l'Espanyol;Plazas por vivienda turística;2020M08;2;43152;Torre de l'Espanyol;2020;08
09 Cataluña;Tarragona;43153 Torredembarra;Viviendas turísticas;2024M11;400;43153;Torredembarra;2024;11
09 Cataluña;Tarragona;43153 Torredembarra;Viviendas turísticas;2024M08;520;43153;Torredembarra;2024;08
09 Cataluña;Tarragona;43153 Torredembarra;Viviendas turísticas;2024M02;464;43153;Torredembarra;2024;02
09 Cataluña;Tarragona;43153 Torredembarra;Viviendas turísticas;2023M08;479;43153;Torredembarra;2023;08
09 Cataluña;Tarragona;43153 Torredembarra;Viviendas turísticas;2023M02;373;43153;Torredembarra;2023;02
09 Cataluña;Tarragona;43153 Torredembarra;Viviendas turísticas;2022M08;417;43153;Torredembarra;2022;08
09 Cataluña;Tarragona;43153 Torredembarra;Viviendas turísticas;2022M02;359;43153;Torredembarra;2022;02
09 Cataluña;Tarragona;43153 Torredembarra;Viviendas turísticas;2021M08;449;43153;Torredembarra;2021;08
09 Cataluña;Tarragona;43153 Torredembarra;Viviendas turísticas;2021M02;403;43153;Torredembarra;2021;02
09 Cataluña;Tarragona;43153 Torredembarra;Viviendas turísticas;2020M08;530;43153;Torredembarra;2020;08
09 Cataluña;Tarragona;43153 Torredembarra;Plazas;2024M11;2.124;43153;Torredembarra;2024;11
09 Cataluña;Tarragona;43153 Torredembarra;Plazas;2024M08;2.738;43153;Torredembarra;2024;08
09 Cataluña;Tarragona;43153 Torredembarra;Plazas;2024M02;2.468;43153;Torredembarra;2024;02
09 Cataluña;Tarragona;43153 Torredembarra;Plazas;2023M08;2.579;43153;Torredembarra;2023;08
09 Cataluña;Tarragona;43153 Torredembarra;Plazas;2023M02;1.995;43153;Torredembarra;2023;02
09 Cataluña;Tarragona;43153 Torredembarra;Plazas;2022M08;2.260;43153;Torredembarra;2022;08
09 Cataluña;Tarragona;43153 Torredembarra;Plazas;2022M02;1.959;43153;Torredembarra;2022;02
09 Cataluña;Tarragona;43153 Torredembarra;Plazas;2021M08;2.497;43153;Torredembarra;2021;08
09 Cataluña;Tarragona;43153 Torredembarra;Plazas;2021M02;2.226;43153;Torredembarra;2021;02
09 Cataluña;Tarragona;43153 Torredembarra;Plazas;2020M08;2.910;43153;Torredembarra;2020;08
09 Cataluña;Tarragona;43153 Torredembarra;Plazas por vivienda turística;2024M11;5,31;43153;Torredembarra;2024;11
09 Cataluña;Tarragona;43153 Torredembarra;Plazas por vivienda turística;2024M08;5,27;43153;Torredembarra;2024;08
09 Cataluña;Tarragona;43153 Torredembarra;Plazas por vivienda turística;2024M02;5,32;43153;Torredembarra;2024;02
09 Cataluña;Tarragona;43153 Torredembarra;Plazas por vivienda turística;2023M08;5,38;43153;Torredembarra;2023;08
09 Cataluña;Tarragona;43153 Torredembarra;Plazas por vivienda turística;2023M02;5,35;43153;Torredembarra;2023;02
09 Cataluña;Tarragona;43153 Torredembarra;Plazas por vivienda turística;2022M08;5,42;43153;Torredembarra;2022;08
09 Cataluña;Tarragona;43153 Torredembarra;Plazas por vivienda turística;2022M02;5,46;43153;Torredembarra;2022;02
09 Cataluña;Tarragona;43153 Torredembarra;Plazas por vivienda turística;2021M08;5,56;43153;Torredembarra;2021;08
09 Cataluña;Tarragona;43153 Torredembarra;Plazas por vivienda turística;2021M02;5,52;43153;Torredembarra;2021;02
09 Cataluña;Tarragona;43153 Torredembarra;Plazas por vivienda turística;2020M08;5,49;43153;Torredembarra;2020;08
09 Cataluña;Tarragona;43154 Torroja del Priorat;Viviendas turísticas;2024M11;9;43154;Torroja del Priorat;2024;11
09 Cataluña;Tarragona;43154 Torroja del Priorat;Viviendas turísticas;2024M08;9;43154;Torroja del Priorat;2024;08
09 Cataluña;Tarragona;43154 Torroja del Priorat;Viviendas turísticas;2024M02;9;43154;Torroja del Priorat;2024;02
09 Cataluña;Tarragona;43154 Torroja del Priorat;Viviendas turísticas;2023M08;9;43154;Torroja del Priorat;2023;08
09 Cataluña;Tarragona;43154 Torroja del Priorat;Viviendas turísticas;2023M02;8;43154;Torroja del Priorat;2023;02
09 Cataluña;Tarragona;43154 Torroja del Priorat;Viviendas turísticas;2022M08;7;43154;Torroja del Priorat;2022;08
09 Cataluña;Tarragona;43154 Torroja del Priorat;Viviendas turísticas;2022M02;7;43154;Torroja del Priorat;2022;02
09 Cataluña;Tarragona;43154 Torroja del Priorat;Viviendas turísticas;2021M08;7;43154;Torroja del Priorat;2021;08
09 Cataluña;Tarragona;43154 Torroja del Priorat;Viviendas turísticas;2021M02;8;43154;Torroja del Priorat;2021;02
09 Cataluña;Tarragona;43154 Torroja del Priorat;Viviendas turísticas;2020M08;8;43154;Torroja del Priorat;2020;08
09 Cataluña;Tarragona;43154 Torroja del Priorat;Plazas;2024M11;31;43154;Torroja del Priorat;2024;11
09 Cataluña;Tarragona;43154 Torroja del Priorat;Plazas;2024M08;31;43154;Torroja del Priorat;2024;08
09 Cataluña;Tarragona;43154 Torroja del Priorat;Plazas;2024M02;31;43154;Torroja del Priorat;2024;02
09 Cataluña;Tarragona;43154 Torroja del Priorat;Plazas;2023M08;31;43154;Torroja del Priorat;2023;08
09 Cataluña;Tarragona;43154 Torroja del Priorat;Plazas;2023M02;29;43154;Torroja del Priorat;2023;02
09 Cataluña;Tarragona;43154 Torroja del Priorat;Plazas;2022M08;24;43154;Torroja del Priorat;2022;08
09 Cataluña;Tarragona;43154 Torroja del Priorat;Plazas;2022M02;25;43154;Torroja del Priorat;2022;02
09 Cataluña;Tarragona;43154 Torroja del Priorat;Plazas;2021M08;25;43154;Torroja del Priorat;2021;08
09 Cataluña;Tarragona;43154 Torroja del Priorat;Plazas;2021M02;29;43154;Torroja del Priorat;2021;02
09 Cataluña;Tarragona;43154 Torroja del Priorat;Plazas;2020M08;29;43154;Torroja del Priorat;2020;08
09 Cataluña;Tarragona;43154 Torroja del Priorat;Plazas por vivienda turística;2024M11;3,44;43154;Torroja del Priorat;2024;11
09 Cataluña;Tarragona;43154 Torroja del Priorat;Plazas por vivienda turística;2024M08;3,44;43154;Torroja del Priorat;2024;08
09 Cataluña;Tarragona;43154 Torroja del Priorat;Plazas por vivienda turística;2024M02;3,44;43154;Torroja del Priorat;2024;02
09 Cataluña;Tarragona;43154 Torroja del Priorat;Plazas por vivienda turística;2023M08;3,44;43154;Torroja del Priorat;2023;08
09 Cataluña;Tarragona;43154 Torroja del Priorat;Plazas por vivienda turística;2023M02;3,63;43154;Torroja del Priorat;2023;02
09 Cataluña;Tarragona;43154 Torroja del Priorat;Plazas por vivienda turística;2022M08;3,43;43154;Torroja del Priorat;2022;08
09 Cataluña;Tarragona;43154 Torroja del Priorat;Plazas por vivienda turística;2022M02;3,57;43154;Torroja del Priorat;2022;02
09 Cataluña;Tarragona;43154 Torroja del Priorat;Plazas por vivienda turística;2021M08;3,57;43154;Torroja del Priorat;2021;08
09 Cataluña;Tarragona;43154 Torroja del Priorat;Plazas por vivienda turística;2021M02;3,63;43154;Torroja del Priorat;2021;02
09 Cataluña;Tarragona;43154 Torroja del Priorat;Plazas por vivienda turística;2020M08;3,63;43154;Torroja del Priorat;2020;08
09 Cataluña;Tarragona;43155 Tortosa;Viviendas turísticas;2024M11;75;43155;Tortosa;2024;11
09 Cataluña;Tarragona;43155 Tortosa;Viviendas turísticas;2024M08;80;43155;Tortosa;2024;08
09 Cataluña;Tarragona;43155 Tortosa;Viviendas turísticas;2024M02;59;43155;Tortosa;2024;02
09 Cataluña;Tarragona;43155 Tortosa;Viviendas turísticas;2023M08;67;43155;Tortosa;2023;08
09 Cataluña;Tarragona;43155 Tortosa;Viviendas turísticas;2023M02;59;43155;Tortosa;2023;02
09 Cataluña;Tarragona;43155 Tortosa;Viviendas turísticas;2022M08;65;43155;Tortosa;2022;08
09 Cataluña;Tarragona;43155 Tortosa;Viviendas turísticas;2022M02;62;43155;Tortosa;2022;02
09 Cataluña;Tarragona;43155 Tortosa;Viviendas turísticas;2021M08;60;43155;Tortosa;2021;08
09 Cataluña;Tarragona;43155 Tortosa;Viviendas turísticas;2021M02;67;43155;Tortosa;2021;02
09 Cataluña;Tarragona;43155 Tortosa;Viviendas turísticas;2020M08;71;43155;Tortosa;2020;08
09 Cataluña;Tarragona;43155 Tortosa;Plazas;2024M11;377;43155;Tortosa;2024;11
09 Cataluña;Tarragona;43155 Tortosa;Plazas;2024M08;405;43155;Tortosa;2024;08
09 Cataluña;Tarragona;43155 Tortosa;Plazas;2024M02;283;43155;Tortosa;2024;02
09 Cataluña;Tarragona;43155 Tortosa;Plazas;2023M08;337;43155;Tortosa;2023;08
09 Cataluña;Tarragona;43155 Tortosa;Plazas;2023M02;304;43155;Tortosa;2023;02
09 Cataluña;Tarragona;43155 Tortosa;Plazas;2022M08;356;43155;Tortosa;2022;08
09 Cataluña;Tarragona;43155 Tortosa;Plazas;2022M02;351;43155;Tortosa;2022;02
09 Cataluña;Tarragona;43155 Tortosa;Plazas;2021M08;325;43155;Tortosa;2021;08
09 Cataluña;Tarragona;43155 Tortosa;Plazas;2021M02;332;43155;Tortosa;2021;02
09 Cataluña;Tarragona;43155 Tortosa;Plazas;2020M08;364;43155;Tortosa;2020;08
09 Cataluña;Tarragona;43155 Tortosa;Plazas por vivienda turística;2024M11;5,03;43155;Tortosa;2024;11
09 Cataluña;Tarragona;43155 Tortosa;Plazas por vivienda turística;2024M08;5,06;43155;Tortosa;2024;08
09 Cataluña;Tarragona;43155 Tortosa;Plazas por vivienda turística;2024M02;4,8;43155;Tortosa;2024;02
09 Cataluña;Tarragona;43155 Tortosa;Plazas por vivienda turística;2023M08;5,03;43155;Tortosa;2023;08
09 Cataluña;Tarragona;43155 Tortosa;Plazas por vivienda turística;2023M02;5,15;43155;Tortosa;2023;02
09 Cataluña;Tarragona;43155 Tortosa;Plazas por vivienda turística;2022M08;5,48;43155;Tortosa;2022;08
09 Cataluña;Tarragona;43155 Tortosa;Plazas por vivienda turística;2022M02;5,66;43155;Tortosa;2022;02
09 Cataluña;Tarragona;43155 Tortosa;Plazas por vivienda turística;2021M08;5,42;43155;Tortosa;2021;08
09 Cataluña;Tarragona;43155 Tortosa;Plazas por vivienda turística;2021M02;4,96;43155;Tortosa;2021;02
09 Cataluña;Tarragona;43155 Tortosa;Plazas por vivienda turística;2020M08;5,13;43155;Tortosa;2020;08
09 Cataluña;Tarragona;43156 Ulldecona;Viviendas turísticas;2024M11;15;43156;Ulldecona;2024;11
09 Cataluña;Tarragona;43156 Ulldecona;Viviendas turísticas;2024M08;13;43156;Ulldecona;2024;08
09 Cataluña;Tarragona;43156 Ulldecona;Viviendas turísticas;2024M02;14;43156;Ulldecona;2024;02
09 Cataluña;Tarragona;43156 Ulldecona;Viviendas turísticas;2023M08;12;43156;Ulldecona;2023;08
09 Cataluña;Tarragona;43156 Ulldecona;Viviendas turísticas;2023M02;8;43156;Ulldecona;2023;02
