ambitTerritorial;nomTerritori;any;periode;habitatges;renda;tramPreus
Municipi;Sant Pere de Riudebitlles;2021;abril-juny;12;476.34;> 450 i <= 600 euros/mes
Municipi;Sant Pere de Vilamajor;2021;abril-juny;8;821.24;> 600 euros/mes
Municipi;Sant Pere Pescador;2021;abril-juny;10;422.3;> 350 i <= 450 euros/mes
Municipi;Sant Pol de Mar;2021;abril-juny;43;690.0;> 600 euros/mes
Municipi;Sant Quintí de Mediona;2021;abril-juny;7;361.45;> 350 i <= 450 euros/mes
Municipi;Sant Quirze de Besora;2021;abril-juny;6;404.17;> 350 i <= 450 euros/mes
Municipi;Sant Quirze del Vallès;2021;abril-juny;53;840.36;> 600 euros/mes
Municipi;Sant Sadurní d'Anoia;2021;abril-juny;74;600.01;> 600 euros/mes
Municipi;Sant Salvador de Guardiola;2021;abril-juny;7;715.0;> 600 euros/mes
Municipi;Sant Vicenç de Castellet;2021;abril-juny;61;496.96;> 450 i <= 600 euros/mes
Municipi;Sant Vicenç de Montalt;2021;abril-juny;28;1334.07;> 600 euros/mes
Municipi;Sant Vicenç dels Horts;2021;abril-juny;66;662.15;> 600 euros/mes
Municipi;Santa Bàrbara;2021;abril-juny;19;312.63;<= 350 euros/mes
Municipi;Santa Coloma de Cervelló;2021;abril-juny;21;926.89;> 600 euros/mes
Municipi;Santa Coloma de Farners;2021;abril-juny;65;510.94;> 450 i <= 600 euros/mes
Municipi;Santa Coloma de Gramenet;2021;abril-juny;452;608.83;> 600 euros/mes
Municipi;Santa Coloma de Queralt;2021;abril-juny;8;306.88;<= 350 euros/mes
Municipi;Santa Cristina d'Aro;2021;abril-juny;12;1174.79;> 600 euros/mes
Municipi;Santa Eulàlia de Ronçana;2021;abril-juny;14;958.57;> 600 euros/mes
Municipi;Santa Margarida de Montbui;2021;abril-juny;46;431.49;> 350 i <= 450 euros/mes
Municipi;Santa Margarida i els Monjos;2021;abril-juny;27;557.41;> 450 i <= 600 euros/mes
Municipi;Santa Maria de Palautordera;2021;abril-juny;34;612.21;> 600 euros/mes
Municipi;Santa Perpètua de Mogoda;2021;abril-juny;105;652.5;> 600 euros/mes
Municipi;Santa Susanna;2021;abril-juny;9;605.56;> 600 euros/mes
Municipi;Santpedor;2021;abril-juny;32;511.91;> 450 i <= 600 euros/mes
Municipi;Sarrià de Ter;2021;abril-juny;12;680.61;> 600 euros/mes
Municipi;Selva del Camp;2021;abril-juny;16;499.38;> 450 i <= 600 euros/mes
Municipi;Sénia;2021;abril-juny;6;249.17;<= 350 euros/mes
Municipi;Sentmenat;2021;abril-juny;38;613.03;> 600 euros/mes
Municipi;Seròs;2021;abril-juny;8;322.5;<= 350 euros/mes
Municipi;Seu d'Urgell;2021;abril-juny;100;440.41;> 350 i <= 450 euros/mes
Municipi;Seva;2021;abril-juny;7;971.43;> 600 euros/mes
Municipi;Sils;2021;abril-juny;24;655.63;> 600 euros/mes
Municipi;Sitges;2021;abril-juny;235;1031.76;> 600 euros/mes
Municipi;Solsona;2021;abril-juny;63;354.17;> 350 i <= 450 euros/mes
Municipi;Sort;2021;abril-juny;36;371.25;> 350 i <= 450 euros/mes
Municipi;Súria;2021;abril-juny;24;413.04;> 350 i <= 450 euros/mes
Municipi;Taradell;2021;abril-juny;29;581.55;> 450 i <= 600 euros/mes
Municipi;Tarragona;2021;abril-juny;1001;530.55;> 450 i <= 600 euros/mes
Municipi;Tàrrega;2021;abril-juny;100;358.98;> 350 i <= 450 euros/mes
Municipi;Teià;2021;abril-juny;26;1008.76;> 600 euros/mes
Municipi;Terrassa;2021;abril-juny;1050;586.72;> 450 i <= 600 euros/mes
Municipi;Tiana;2021;abril-juny;35;920.16;> 600 euros/mes
Municipi;Tona;2021;abril-juny;45;560.24;> 450 i <= 600 euros/mes
Municipi;Torà;2021;abril-juny;7;337.86;<= 350 euros/mes
Municipi;Tordera;2021;abril-juny;45;540.73;> 450 i <= 600 euros/mes
Municipi;Torelló;2021;abril-juny;65;460.31;> 450 i <= 600 euros/mes
Municipi;Torredembarra;2021;abril-juny;107;531.09;> 450 i <= 600 euros/mes
Municipi;Torrefarrera;2021;abril-juny;8;565.63;> 450 i <= 600 euros/mes
Municipi;Torrelles de Foix;2021;abril-juny;14;491.43;> 450 i <= 600 euros/mes
Municipi;Torrelles de Llobregat;2021;abril-juny;29;690.79;> 600 euros/mes
Municipi;Torroella de Fluvià;2021;abril-juny;6;552.0;> 450 i <= 600 euros/mes
Municipi;Torroella de Montgrí;2021;abril-juny;43;522.91;> 450 i <= 600 euros/mes
Municipi;Tortosa;2021;abril-juny;213;365.63;> 350 i <= 450 euros/mes
Municipi;Tossa de Mar;2021;abril-juny;27;531.44;> 450 i <= 600 euros/mes
Municipi;Tremp;2021;abril-juny;32;351.01;> 350 i <= 450 euros/mes
Municipi;Ullastrell;2021;abril-juny;6;613.22;> 600 euros/mes
Municipi;Ulldecona;2021;abril-juny;11;281.36;<= 350 euros/mes
Municipi;Vacarisses;2021;abril-juny;15;790.33;> 600 euros/mes
Municipi;Vall de Bianya;2021;abril-juny;7;547.14;> 450 i <= 600 euros/mes
Municipi;Vall d'en Bas;2021;abril-juny;12;654.17;> 600 euros/mes
Municipi;Vallfogona de Balaguer;2021;abril-juny;6;416.67;> 350 i <= 450 euros/mes
Municipi;Vallgorguina;2021;abril-juny;10;747.5;> 600 euros/mes
Municipi;Vallirana;2021;abril-juny;48;724.54;> 600 euros/mes
Municipi;Vallromanes;2021;abril-juny;9;1146.11;> 600 euros/mes
Municipi;Valls;2021;abril-juny;144;413.32;> 350 i <= 450 euros/mes
Municipi;Vandellòs i l'Hospitalet de l'Infant;2021;abril-juny;21;443.81;> 350 i <= 450 euros/mes
Municipi;Vendrell;2021;abril-juny;197;554.4;> 450 i <= 600 euros/mes
Municipi;Vic;2021;abril-juny;240;544.77;> 450 i <= 600 euros/mes
Municipi;Vidreres;2021;abril-juny;20;630.0;> 600 euros/mes
Municipi;Vielha e Mijaran;2021;abril-juny;17;616.76;> 600 euros/mes
Municipi;Vilablareix;2021;abril-juny;9;901.0;> 600 euros/mes
Municipi;Viladecans;2021;abril-juny;189;734.05;> 600 euros/mes
Municipi;Viladecavalls;2021;abril-juny;13;887.73;> 600 euros/mes
Municipi;Vilafant;2021;abril-juny;11;565.45;> 450 i <= 600 euros/mes
Municipi;Vilafranca del Penedès;2021;abril-juny;208;540.5;> 450 i <= 600 euros/mes
Municipi;Vilalba Sasserra;2021;abril-juny;11;527.27;> 450 i <= 600 euros/mes
Municipi;Vilallonga del Camp;2021;abril-juny;6;533.33;> 450 i <= 600 euros/mes
Municipi;Vilanova del Camí;2021;abril-juny;33;431.24;> 350 i <= 450 euros/mes
Municipi;Vilanova del Vallès;2021;abril-juny;15;896.67;> 600 euros/mes
Municipi;Vilanova i la Geltrú;2021;abril-juny;317;638.98;> 600 euros/mes
Municipi;Vila-rodona;2021;abril-juny;9;358.62;> 350 i <= 450 euros/mes
Municipi;Vila-sacra;2021;abril-juny;7;414.29;> 350 i <= 450 euros/mes
Municipi;Vila-seca;2021;abril-juny;110;486.17;> 450 i <= 600 euros/mes
Municipi;Vilassar de Dalt;2021;abril-juny;44;752.76;> 600 euros/mes
Municipi;Vilassar de Mar;2021;abril-juny;89;811.87;> 600 euros/mes
Municipi;Vilobí del Penedès;2021;abril-juny;6;970.17;> 600 euros/mes
Municipi;Vilobí d'Onyar;2021;abril-juny;6;645.83;> 600 euros/mes
Municipi;Abrera;2021;gener-juny;68;649.16;> 600 euros/mes
Municipi;Agramunt;2021;gener-juny;70;326.07;<= 350 euros/mes
Municipi;Agullana;2021;gener-juny;11;463.18;> 450 i <= 600 euros/mes
Municipi;Aiguafreda;2021;gener-juny;28;617.41;> 600 euros/mes
Municipi;Aitona;2021;gener-juny;24;361.47;> 350 i <= 450 euros/mes
Municipi;Albatàrrec;2021;gener-juny;13;382.69;> 350 i <= 450 euros/mes
Municipi;Albinyana;2021;gener-juny;13;546.02;> 450 i <= 600 euros/mes
Municipi;Alcanar;2021;gener-juny;43;399.07;> 350 i <= 450 euros/mes
Municipi;Alcarràs;2021;gener-juny;79;399.78;> 350 i <= 450 euros/mes
Municipi;Alcoletge;2021;gener-juny;17;466.76;> 450 i <= 600 euros/mes
Municipi;Alcover;2021;gener-juny;14;486.73;> 450 i <= 600 euros/mes
Municipi;Aldea;2021;gener-juny;32;295.63;<= 350 euros/mes
Municipi;Aleixar;2021;gener-juny;7;358.57;> 350 i <= 450 euros/mes
Municipi;Alella;2021;gener-juny;79;1234.01;> 600 euros/mes
Municipi;Alfarràs;2021;gener-juny;13;343.35;<= 350 euros/mes
Municipi;Alforja;2021;gener-juny;8;408.75;> 350 i <= 450 euros/mes
Municipi;Alió;2021;gener-juny;7;418.76;> 350 i <= 450 euros/mes
Municipi;Almacelles;2021;gener-juny;33;372.05;> 350 i <= 450 euros/mes
Municipi;Alp;2021;gener-juny;7;604.29;> 600 euros/mes
Municipi;Altafulla;2021;gener-juny;70;679.83;> 600 euros/mes
Municipi;Amer;2021;gener-juny;27;436.68;> 350 i <= 450 euros/mes
Municipi;Ametlla de Mar;2021;gener-juny;43;386.67;> 350 i <= 450 euros/mes
Municipi;Ametlla del Vallès;2021;gener-juny;29;1082.59;> 600 euros/mes
Municipi;Ampolla;2021;gener-juny;27;447.04;> 350 i <= 450 euros/mes
Municipi;Amposta;2021;gener-juny;148;335.61;<= 350 euros/mes
Municipi;Anglès;2021;gener-juny;54;482.41;> 450 i <= 600 euros/mes
Municipi;Anglesola;2021;gener-juny;7;440.71;> 350 i <= 450 euros/mes
Municipi;Arboç;2021;gener-juny;56;461.86;> 450 i <= 600 euros/mes
Municipi;Arbúcies;2021;gener-juny;92;417.57;> 350 i <= 450 euros/mes
Municipi;Arenys de Mar;2021;gener-juny;197;718.56;> 600 euros/mes
Municipi;Arenys de Munt;2021;gener-juny;92;600.63;> 600 euros/mes
Municipi;Argentona;2021;gener-juny;91;748.1;> 600 euros/mes
Municipi;Armentera;2021;gener-juny;7;478.57;> 450 i <= 600 euros/mes
Municipi;Artés;2021;gener-juny;63;436.58;> 350 i <= 450 euros/mes
Municipi;Artesa de Segre;2021;gener-juny;18;305.56;<= 350 euros/mes
Municipi;Avià;2021;gener-juny;21;407.62;> 350 i <= 450 euros/mes
Municipi;Avinyó;2021;gener-juny;16;394.38;> 350 i <= 450 euros/mes
Municipi;Avinyonet de Puigventós;2021;gener-juny;6;633.33;> 600 euros/mes
Municipi;Avinyonet del Penedès;2021;gener-juny;7;632.43;> 600 euros/mes
Municipi;Badalona;2021;gener-juny;1887;732.44;> 600 euros/mes
Municipi;Badia del Vallès;2021;gener-juny;13;299.26;<= 350 euros/mes
Municipi;Bagà;2021;gener-juny;11;324.55;<= 350 euros/mes
Municipi;Balaguer;2021;gener-juny;142;373.5;> 350 i <= 450 euros/mes
Municipi;Balenyà;2021;gener-juny;37;515.53;> 450 i <= 600 euros/mes
Municipi;Balsareny;2021;gener-juny;17;438.82;> 350 i <= 450 euros/mes
Municipi;Banyeres del Penedès;2021;gener-juny;12;550.0;> 450 i <= 600 euros/mes
Municipi;Banyoles;2021;gener-juny;217;561.5;> 450 i <= 600 euros/mes
Municipi;Barberà del Vallès;2021;gener-juny;193;673.38;> 600 euros/mes
Municipi;Barcelona;2021;gener-juny;28509;904.35;> 600 euros/mes
Municipi;Bàscara;2021;gener-juny;9;547.89;> 450 i <= 600 euros/mes
Municipi;Begues;2021;gener-juny;66;1065.23;> 600 euros/mes
Municipi;Begur;2021;gener-juny;13;674.62;> 600 euros/mes
Municipi;Bell-lloc d'Urgell;2021;gener-juny;10;412.5;> 350 i <= 450 euros/mes
Municipi;Bellpuig;2021;gener-juny;35;368.34;> 350 i <= 450 euros/mes
Municipi;Bellvei;2021;gener-juny;14;441.79;> 350 i <= 450 euros/mes
Municipi;Bellver de Cerdanya;2021;gener-juny;27;577.41;> 450 i <= 600 euros/mes
Municipi;Bellvís;2021;gener-juny;8;350.0;<= 350 euros/mes
Municipi;Berga;2021;gener-juny;179;414.12;> 350 i <= 450 euros/mes
Municipi;Besalú;2021;gener-juny;12;520.83;> 450 i <= 600 euros/mes
Municipi;Bescanó;2021;gener-juny;11;580.45;> 450 i <= 600 euros/mes
Municipi;Bigues i Riells del Fai;2021;gener-juny;38;747.09;> 600 euros/mes
Municipi;Bisbal del Penedès;2021;gener-juny;15;659.4;> 600 euros/mes
Municipi;Bisbal d'Empordà;2021;gener-juny;124;448.37;> 350 i <= 450 euros/mes
Municipi;Blanes;2021;gener-juny;543;495.61;> 450 i <= 600 euros/mes
Municipi;Bolvir;2021;gener-juny;7;986.19;> 600 euros/mes
Municipi;Bonastre;2021;gener-juny;6;435.41;> 350 i <= 450 euros/mes
Municipi;Borges Blanques;2021;gener-juny;30;363.67;> 350 i <= 450 euros/mes
Municipi;Borges del Camp;2021;gener-juny;16;415.31;> 350 i <= 450 euros/mes
Municipi;Breda;2021;gener-juny;50;519.4;> 450 i <= 600 euros/mes
Municipi;Bruc;2021;gener-juny;20;661.01;> 600 euros/mes
Municipi;Cabanyes;2021;gener-juny;7;828.57;> 600 euros/mes
Municipi;Cabra del Camp;2021;gener-juny;7;444.14;> 350 i <= 450 euros/mes
Municipi;Cabrera de Mar;2021;gener-juny;45;1054.82;> 600 euros/mes
Municipi;Cabrils;2021;gener-juny;43;1072.23;> 600 euros/mes
Municipi;Cadaqués;2021;gener-juny;27;667.1;> 600 euros/mes
Municipi;Calaf;2021;gener-juny;26;363.26;> 350 i <= 450 euros/mes
Municipi;Calafell;2021;gener-juny;360;576.93;> 450 i <= 600 euros/mes
Municipi;Caldes de Malavella;2021;gener-juny;39;719.8;> 600 euros/mes
Municipi;Caldes de Montbui;2021;gener-juny;206;683.32;> 600 euros/mes
Municipi;Caldes d'Estrac;2021;gener-juny;44;890.91;> 600 euros/mes
Municipi;Calella;2021;gener-juny;321;580.77;> 450 i <= 600 euros/mes
Municipi;Calldetenes;2021;gener-juny;12;533.75;> 450 i <= 600 euros/mes
Municipi;Callús;2021;gener-juny;27;396.17;> 350 i <= 450 euros/mes
Municipi;Calonge i Sant Antoni;2021;gener-juny;79;671.42;> 600 euros/mes
Municipi;Camarles;2021;gener-juny;19;351.84;> 350 i <= 450 euros/mes
Municipi;Cambrils;2021;gener-juny;352;571.74;> 450 i <= 600 euros/mes
Municipi;Campdevànol;2021;gener-juny;17;357.69;> 350 i <= 450 euros/mes
Municipi;Campins;2021;gener-juny;8;618.75;> 600 euros/mes
Municipi;Camprodon;2021;gener-juny;7;578.57;> 450 i <= 600 euros/mes
Municipi;Canet de Mar;2021;gener-juny;162;668.23;> 600 euros/mes
Municipi;Canonja;2021;gener-juny;36;388.22;> 350 i <= 450 euros/mes
Municipi;Canovelles;2021;gener-juny;109;578.73;> 450 i <= 600 euros/mes
Municipi;Cànoves i Samalús;2021;gener-juny;11;899.0;> 600 euros/mes
Municipi;Canyelles;2021;gener-juny;19;962.37;> 600 euros/mes
Municipi;Capellades;2021;gener-juny;49;487.7;> 450 i <= 600 euros/mes
Municipi;Cardedeu;2021;gener-juny;245;708.72;> 600 euros/mes
Municipi;Cardona;2021;gener-juny;45;348.22;<= 350 euros/mes
Municipi;Cassà de la Selva;2021;gener-juny;104;548.27;> 450 i <= 600 euros/mes
Municipi;Casserres;2021;gener-juny;10;402.0;> 350 i <= 450 euros/mes
Municipi;Castellar del Vallès;2021;gener-juny;117;701.42;> 600 euros/mes
Municipi;Castellbell i el Vilar;2021;gener-juny;28;434.08;> 350 i <= 450 euros/mes
Municipi;Castellbisbal;2021;gener-juny;76;771.51;> 600 euros/mes
Municipi;Castellcir;2021;gener-juny;14;664.29;> 600 euros/mes
Municipi;Castelldefels;2021;gener-juny;815;965.77;> 600 euros/mes
Municipi;Castellet i la Gornal;2021;gener-juny;14;536.07;> 450 i <= 600 euros/mes
Municipi;Castellfollit de la Roca;2021;gener-juny;9;334.88;<= 350 euros/mes
Municipi;Castellgalí;2021;gener-juny;18;668.33;> 600 euros/mes
Municipi;Castelló d'Empúries;2021;gener-juny;113;539.54;> 450 i <= 600 euros/mes
Municipi;Castell-Platja d'Aro;2021;gener-juny;101;676.63;> 600 euros/mes
Municipi;Castellterçol;2021;gener-juny;35;558.0;> 450 i <= 600 euros/mes
Municipi;Castellví de la Marca;2021;gener-juny;8;533.75;> 450 i <= 600 euros/mes
Municipi;Catllar;2021;gener-juny;16;500.31;> 450 i <= 600 euros/mes
Municipi;Cellera de Ter;2021;gener-juny;12;472.5;> 450 i <= 600 euros/mes
Municipi;Celrà;2021;gener-juny;25;585.97;> 450 i <= 600 euros/mes
Municipi;Centelles;2021;gener-juny;81;546.67;> 450 i <= 600 euros/mes
Municipi;Cercs;2021;gener-juny;6;380.33;> 350 i <= 450 euros/mes
Municipi;Cerdanyola del Vallès;2021;gener-juny;427;760.83;> 600 euros/mes
Municipi;Cervelló;2021;gener-juny;51;772.81;> 600 euros/mes
Municipi;Cervera;2021;gener-juny;85;335.75;<= 350 euros/mes
Municipi;Collbató;2021;gener-juny;12;683.75;> 600 euros/mes
Municipi;Constantí;2021;gener-juny;40;404.13;> 350 i <= 450 euros/mes
Municipi;Corbera de Llobregat;2021;gener-juny;128;720.86;> 600 euros/mes
Municipi;Cornellà de Llobregat;2021;gener-juny;869;685.35;> 600 euros/mes
Municipi;Cornellà del Terri;2021;gener-juny;21;569.48;> 450 i <= 600 euros/mes
Municipi;Creixell;2021;gener-juny;48;519.79;> 450 i <= 600 euros/mes
Municipi;Cruïlles;2021;gener-juny;6;650.0;> 600 euros/mes
Municipi;Cubelles;2021;gener-juny;182;722.85;> 600 euros/mes
Municipi;Cunit;2021;gener-juny;161;583.06;> 450 i <= 600 euros/mes
Municipi;Deltebre;2021;gener-juny;97;336.31;<= 350 euros/mes
Municipi;Dosrius;2021;gener-juny;33;843.73;> 600 euros/mes
Municipi;Escala;2021;gener-juny;116;574.58;> 450 i <= 600 euros/mes
Municipi;Esparreguera;2021;gener-juny;181;621.37;> 600 euros/mes
Municipi;Espluga de Francolí;2021;gener-juny;16;410.94;> 350 i <= 450 euros/mes
Municipi;Esplugues de Llobregat;2021;gener-juny;419;836.35;> 600 euros/mes
Municipi;Esquirol;2021;gener-juny;13;463.08;> 450 i <= 600 euros/mes
Municipi;Esterri d'Àneu;2021;gener-juny;13;391.15;> 350 i <= 450 euros/mes
Municipi;Falset;2021;gener-juny;23;422.39;> 350 i <= 450 euros/mes
Municipi;Figaró-Montmany;2021;gener-juny;15;552.16;> 450 i <= 600 euros/mes
Municipi;Figueres;2021;gener-juny;670;469.83;> 450 i <= 600 euros/mes
Municipi;Flaçà;2021;gener-juny;12;574.17;> 450 i <= 600 euros/mes
Municipi;Fogars de la Selva;2021;gener-juny;6;959.17;> 600 euros/mes
Municipi;Folgueroles;2021;gener-juny;16;500.63;> 450 i <= 600 euros/mes
Municipi;Forallac;2021;gener-juny;19;589.12;> 450 i <= 600 euros/mes
Municipi;Fornells de la Selva;2021;gener-juny;13;731.23;> 600 euros/mes
Municipi;Fortià;2021;gener-juny;6;612.5;> 600 euros/mes
Municipi;Franqueses del Vallès;2021;gener-juny;216;674.02;> 600 euros/mes
Municipi;Gandesa;2021;gener-juny;7;300.71;<= 350 euros/mes
Municipi;Garriga;2021;gener-juny;237;718.52;> 600 euros/mes
Municipi;Garriguella;2021;gener-juny;7;707.62;> 600 euros/mes
Municipi;Gavà;2021;gener-juny;331;907.58;> 600 euros/mes
Municipi;Gelida;2021;gener-juny;140;547.63;> 450 i <= 600 euros/mes
Municipi;Girona;2021;gener-juny;1809;618.77;> 600 euros/mes
Municipi;Gironella;2021;gener-juny;40;364.83;> 350 i <= 450 euros/mes
Municipi;Golmés;2021;gener-juny;8;446.88;> 350 i <= 450 euros/mes
Municipi;Granada;2021;gener-juny;8;571.95;> 450 i <= 600 euros/mes
Municipi;Granollers;2021;gener-juny;695;665.31;> 600 euros/mes
Municipi;Gualba;2021;gener-juny;7;655.71;> 600 euros/mes
Municipi;Guardiola de Berguedà;2021;gener-juny;9;363.33;> 350 i <= 450 euros/mes
Municipi;Guils de Cerdanya;2021;gener-juny;7;792.86;> 600 euros/mes
Municipi;Guissona;2021;gener-juny;122;403.04;> 350 i <= 450 euros/mes
Municipi;Hospitalet de Llobregat;2021;gener-juny;3185;673.28;> 600 euros/mes
Municipi;Hostalets de Pierola;2021;gener-juny;17;563.53;> 450 i <= 600 euros/mes
Municipi;Hostalric;2021;gener-juny;48;504.38;> 450 i <= 600 euros/mes
Municipi;Igualada;2021;gener-juny;450;459.96;> 450 i <= 600 euros/mes
Municipi;Isòvol;2021;gener-juny;6;850.0;> 600 euros/mes
Municipi;Jonquera;2021;gener-juny;47;438.83;> 350 i <= 450 euros/mes
Municipi;Jorba;2021;gener-juny;7;466.43;> 450 i <= 600 euros/mes
Municipi;Juneda;2021;gener-juny;8;338.13;<= 350 euros/mes
Municipi;Linyola;2021;gener-juny;16;338.01;<= 350 euros/mes
Municipi;Llagosta;2021;gener-juny;109;636.88;> 600 euros/mes
Municipi;Llagostera;2021;gener-juny;78;497.67;> 450 i <= 600 euros/mes
Municipi;Llançà;2021;gener-juny;72;497.23;> 450 i <= 600 euros/mes
Municipi;Lleida;2021;gener-juny;1457;446.59;> 350 i <= 450 euros/mes
Municipi;Llers;2021;gener-juny;6;698.33;> 600 euros/mes
Municipi;Lliçà d'Amunt;2021;gener-juny;41;846.1;> 600 euros/mes
Municipi;Lliçà de Vall;2021;gener-juny;15;869.0;> 600 euros/mes
Municipi;Llinars del Vallès;2021;gener-juny;109;667.73;> 600 euros/mes
Municipi;Llívia;2021;gener-juny;12;619.17;> 600 euros/mes
Municipi;Llorenç del Penedès;2021;gener-juny;18;576.11;> 450 i <= 600 euros/mes
Municipi;Lloret de Mar;2021;gener-juny;445;507.36;> 450 i <= 600 euros/mes
Municipi;Maçanet de Cabrenys;2021;gener-juny;7;421.43;> 350 i <= 450 euros/mes
Municipi;Maçanet de la Selva;2021;gener-juny;46;596.63;> 450 i <= 600 euros/mes
Municipi;Malgrat de Mar;2021;gener-juny;177;569.67;> 450 i <= 600 euros/mes
Municipi;Manlleu;2021;gener-juny;173;424.58;> 350 i <= 450 euros/mes
Municipi;Manresa;2021;gener-juny;937;431.57;> 350 i <= 450 euros/mes
Municipi;Martorell;2021;gener-juny;226;593.68;> 450 i <= 600 euros/mes
Municipi;Martorelles;2021;gener-juny;41;615.88;> 600 euros/mes
Municipi;Masdenverge;2021;gener-juny;7;281.43;<= 350 euros/mes
Municipi;Masies de Voltregà;2021;gener-juny;8;409.25;> 350 i <= 450 euros/mes
Municipi;Masnou;2021;gener-juny;347;860.25;> 600 euros/mes
Municipi;Masquefa;2021;gener-juny;71;607.81;> 600 euros/mes
Municipi;Matadepera;2021;gener-juny;65;1109.7;> 600 euros/mes
Municipi;Mataró;2021;gener-juny;1492;632.12;> 600 euros/mes
Municipi;Mediona;2021;gener-juny;22;538.49;> 450 i <= 600 euros/mes
Municipi;Moià;2021;gener-juny;65;465.77;> 450 i <= 600 euros/mes
Municipi;Molins de Rei;2021;gener-juny;261;725.29;> 600 euros/mes
Municipi;Mollerussa;2021;gener-juny;242;378.49;> 350 i <= 450 euros/mes
Municipi;Mollet del Vallès;2021;gener-juny;437;625.32;> 600 euros/mes
Municipi;Monistrol de Montserrat;2021;gener-juny;27;481.49;> 450 i <= 600 euros/mes
Municipi;Montagut i Oix;2021;gener-juny;6;541.67;> 450 i <= 600 euros/mes
Municipi;Montblanc;2021;gener-juny;48;390.16;> 350 i <= 450 euros/mes
Municipi;Montbrió del Camp;2021;gener-juny;31;440.81;> 350 i <= 450 euros/mes
Municipi;Montcada i Reixac;2021;gener-juny;250;638.54;> 600 euros/mes
Municipi;Montesquiu;2021;gener-juny;6;384.53;> 350 i <= 450 euros/mes
Municipi;Montgat;2021;gener-juny;105;823.82;> 600 euros/mes
Municipi;Montmeló;2021;gener-juny;46;642.28;> 600 euros/mes
Municipi;Montornès del Vallès;2021;gener-juny;127;658.06;> 600 euros/mes
Municipi;Mont-roig del Camp;2021;gener-juny;125;497.46;> 450 i <= 600 euros/mes
Municipi;Montseny;2021;gener-juny;10;581.0;> 450 i <= 600 euros/mes
Municipi;Móra d'Ebre;2021;gener-juny;39;383.73;> 350 i <= 450 euros/mes
Municipi;Móra la Nova;2021;gener-juny;14;307.14;<= 350 euros/mes
Municipi;Morell;2021;gener-juny;38;472.11;> 450 i <= 600 euros/mes
Municipi;Navarcles;2021;gener-juny;54;451.99;> 450 i <= 600 euros/mes
Municipi;Navàs;2021;gener-juny;55;428.93;> 350 i <= 450 euros/mes
Municipi;Navata;2021;gener-juny;16;677.97;> 600 euros/mes
Municipi;Òdena;2021;gener-juny;19;473.49;> 450 i <= 600 euros/mes
Municipi;Olèrdola;2021;gener-juny;9;622.22;> 600 euros/mes
Municipi;Olesa de Bonesvalls;2021;gener-juny;7;707.14;> 600 euros/mes
Municipi;Olesa de Montserrat;2021;gener-juny;188;552.72;> 450 i <= 600 euros/mes
Municipi;Oliana;2021;gener-juny;6;371.67;> 350 i <= 450 euros/mes
Municipi;Olivella;2021;gener-juny;18;1072.78;> 600 euros/mes
